60,0,1000
40,140,100
2,130,20
60,0,110
60,0,20
60,0,120
60,0,1000
60,300,130
60,600,600
60,300,140
60,600,600
60,300,130
60,600,600
60,300,120
60,600,600
60,300,40
60,600,600
60,300,570
60,600,600
60,300,450
60,600,600
60,300,340
60,600,600
60,300,230
