60,-17.6,87
60,-16.6,89
60,-18.2,86
60,-19.1,85
60,-19,87
60,-19.6,85
60,-19.2,89
60,-17.1,89
60,-13.8,88
60,-9,74
60,1.9,54
60,2.7,55
60,3.4,53
60,3.6,54
60,3.9,51
60,3,61
60,2.3,63
60,1.9,66
60,0.9,66
0,1.3,72
0,0,0
0,0,0
0,0,0
0,0,0
